,Transcript_Annotation,Transcript_Clusters
610,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009yxx.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009yxx.1.csv
611,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001rph.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001rph.3.csv
612,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001kuq.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001kuq.2.csv
613,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011mle.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011mle.1.csv
614,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001ufg.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001ufg.3.csv
615,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010mhl.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010mhl.1.csv
616,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011lgf.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011lgf.1.csv
617,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021tqw.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021tqw.1.csv
618,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003kzq.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003kzq.3.csv
619,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003vte.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003vte.4.csv
620,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010vwm.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010vwm.1.csv
621,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003krk.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003krk.3.csv
622,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jhv.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jhv.3.csv
623,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002iev.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002iev.3.csv
624,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002acd.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002acd.1.csv
625,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010fyq.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010fyq.3.csv
626,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc004cff.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc004cff.3.csv
627,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031ref.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031ref.1.csv
628,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003qlp.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003qlp.3.csv
629,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011dgq.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011dgq.2.csv
630,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003vfx.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003vfx.3.csv
631,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003zle.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003zle.3.csv
632,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003ydf.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003ydf.1.csv
633,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009zun.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009zun.4.csv
634,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc004bvu.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc004bvu.4.csv
635,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001bgo.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001bgo.3.csv
636,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc004cfe.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc004cfe.4.csv
637,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001gcd.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001gcd.3.csv
638,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001blb.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001blb.3.csv
639,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010vwg.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010vwg.2.csv
640,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001pyg.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001pyg.3.csv
641,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003kvs.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003kvs.1.csv
642,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001wxg.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001wxg.4.csv
643,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003kuv.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003kuv.2.csv
644,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009yjz.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009yjz.3.csv
645,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010vwk.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010vwk.2.csv
646,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002uld.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002uld.2.csv
647,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003oxb.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003oxb.2.csv
648,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003pvy.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003pvy.4.csv
649,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010vwi.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010vwi.2.csv
650,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001ira.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001ira.3.csv
651,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009xug.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009xug.3.csv
652,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc004aqf.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc004aqf.2.csv
653,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011kpj.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011kpj.2.csv
654,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003yeo.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003yeo.2.csv
655,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010vwo.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010vwo.1.csv
656,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003mkl.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003mkl.3.csv
657,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002hzo.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002hzo.3.csv
658,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021wro.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021wro.1.csv
659,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002kak.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002kak.2.csv
660,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003avx.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003avx.4.csv
661,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jma.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jma.3.csv
662,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002jsb.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002jsb.2.csv
663,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc004fae.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc004fae.2.csv
664,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002jsd.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002jsd.2.csv
665,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002vps.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002vps.4.csv
666,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010oev.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010oev.2.csv
667,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003nrl.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003nrl.3.csv
668,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009yjx.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009yjx.3.csv
669,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001wza.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001wza.4.csv
670,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002upq.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002upq.4.csv
671,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001mvu.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001mvu.3.csv
672,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021pgx.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021pgx.1.csv
673,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002kti.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002kti.1.csv
674,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003lun.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003lun.3.csv
675,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001iay.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001iay.1.csv
676,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001kuo.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001kuo.2.csv
677,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001mvw.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001mvw.3.csv
678,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003btb.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003btb.2.csv
679,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001mvy.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001mvy.3.csv
680,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021orn.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021orn.1.csv
681,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010lvk.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010lvk.3.csv
682,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010yss.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010yss.2.csv
683,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010uwa.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010uwa.2.csv
684,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001emn.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001emn.4.csv
685,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003thc.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003thc.4.csv
686,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009xjf.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009xjf.1.csv
687,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003kzr.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003kzr.3.csv
688,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002hjb.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002hjb.3.csv
689,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031ppo.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031ppo.1.csv
690,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001cfg.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001cfg.4.csv
691,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jcm.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jcm.3.csv
692,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc022alt.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc022alt.1.csv
693,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010cpd.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010cpd.3.csv
694,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010jai.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010jai.3.csv
695,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002kag.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002kag.3.csv
696,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010grb.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010grb.1.csv
697,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002ivj.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002ivj.3.csv
698,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001ztk.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001ztk.1.csv
699,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc022bdo.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc022bdo.1.csv
700,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003bgt.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003bgt.4.csv
701,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jri.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jri.4.csv
702,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001drb.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001drb.3.csv
703,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011mbj.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011mbj.2.csv
704,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc022alr.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc022alr.1.csv
705,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010pej.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010pej.2.csv
706,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001drd.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001drd.4.csv
707,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003btd.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003btd.4.csv
708,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010oyh.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010oyh.1.csv
709,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001xlb.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001xlb.2.csv
710,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001ouf.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001ouf.3.csv
711,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021rve.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021rve.1.csv
712,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010bbi.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010bbi.3.csv
713,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021udi.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021udi.1.csv
714,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002znc.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002znc.2.csv
715,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031ppm.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031ppm.1.csv
716,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001mut.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001mut.4.csv
717,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001zwt.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001zwt.3.csv
718,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002vwd.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002vwd.3.csv
719,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001giy.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001giy.1.csv
720,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002rgv.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002rgv.3.csv
721,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001muv.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001muv.4.csv
722,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021rob.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021rob.1.csv
723,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003zsg.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003zsg.2.csv
724,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001xfr.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001xfr.2.csv
725,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002zne.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002zne.2.csv
726,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011mwg.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011mwg.2.csv
727,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001imu.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001imu.1.csv
728,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001iqv.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001iqv.3.csv
729,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002jhi.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002jhi.4.csv
730,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002ixv.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002ixv.3.csv
731,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003exc.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003exc.1.csv
