,start_coord,end_coord,translation_status,count,length
6968,21130128,21133214,True,3,3086
6969,21136575,21137446,True,2,871
6970,21139818,21139913,True,1,95
6971,21158668,21162923,True,1,4255
6972,21160256,21160773,True,2,517
6973,21161501,21162140,True,3,639
6974,21165453,21168981,True,1,3528
6975,21165453,21264937,True,1,99484
6976,21167032,21167908,True,1,876
6977,21168218,21173690,True,1,5472
6978,21170670,21173032,False,1,2362
6979,21173139,21207574,True,1,34435
6980,21173963,21198533,False,1,24570
6981,21176727,21184579,True,1,7852
6982,21189761,21194027,True,1,4266
6983,21192759,21196637,True,6,3878
6984,21194289,21196661,True,2,2372
6985,21194289,21197117,True,1,2828
6986,21197898,21198766,True,4,868
6987,21201910,21209151,False,2,7241
6988,21201910,21209151,True,1,7241
6989,21206946,21216506,False,1,9560
6990,21217048,21217957,True,1,909
6991,21235543,21243223,True,2,7680
6992,21238934,21239760,True,1,826
6993,21244448,21244536,True,1,88
6994,21246309,21300584,True,1,54275
6995,21246309,21306543,True,1,60234
6996,21249122,21251489,True,1,2367
6997,21249122,21251915,True,1,2793
6998,21249227,21254061,True,1,4834
6999,21266310,21290637,False,1,24327
7000,21266310,21338807,True,1,72497
7001,21309588,21309975,True,1,387
7002,21309647,21310029,True,1,382
7003,21309647,21310103,False,2,456
7004,21309647,21310103,True,1,456
7005,21311438,21318203,True,1,6765
7006,21328717,21329521,True,3,804
7007,21342019,21342928,True,2,909
7008,21343481,21344428,False,1,947
7009,21343481,21355068,False,2,11587
7010,21343481,21355068,True,1,11587
7011,21355230,21356324,True,2,1094
7012,21360622,21362980,True,1,2358
7013,21360622,21427626,True,1,67004
7014,21367110,21368437,True,2,1327
7015,21390489,21392742,True,1,2253
7016,21396781,21399579,True,1,2798
7017,21397494,21405150,False,1,7656
7018,21415458,21416387,True,1,929
7019,21423207,21428651,True,4,5444
7020,21426357,21450047,True,1,23690
7021,21427315,21427514,True,1,199
7022,21436696,21437820,True,1,1124
7023,21443016,21450979,True,1,7963
7024,21446621,21447934,True,1,1313
7025,21446621,21447948,True,2,1327
7026,21454891,21467051,True,1,12160
7027,21472516,21473097,True,1,581
7028,21478760,21480150,True,1,1390
7029,21483220,21483688,False,1,468
7030,21483220,21485953,False,3,2733
7031,21490994,21491079,True,1,85
7032,21493740,21493815,True,1,75
7033,21496108,21497427,False,2,1319
7034,21496108,21497427,True,2,1319
7035,21497136,21497228,True,1,92
7036,21510082,21535798,True,1,25716
7037,21515336,21516814,False,1,1478
7038,21515336,21516814,True,1,1478
7039,21516098,21517444,True,1,1346
7040,21527794,21533297,False,2,5503
7041,21527794,21533297,True,2,5503
7042,21527794,21538514,True,1,10720
7043,21530099,21546126,True,6,16027
7044,21544484,21546010,True,1,1526
7045,21545814,21547027,True,1,1213
7046,21548943,21558703,False,1,9760
7047,21575824,21577125,True,1,1301
7048,21583987,21588136,False,1,4149
7049,21592772,21598353,False,1,5581
7050,21594891,21597704,True,1,2813
7051,21594987,21595827,True,1,840
7052,21604775,21606051,False,1,1276
7053,21624490,21624735,True,1,245
7054,21638020,21639129,True,4,1109
7055,21645142,21646102,True,1,960
7056,21647666,21647836,False,1,170
7057,21653033,21655007,False,1,1974
7058,21657807,21699140,True,5,41333
7059,21670289,21678269,False,2,7980
7060,21675436,21675513,True,3,77
7061,21703928,21705526,True,2,1598
7062,21710507,21712495,False,6,1988
7063,21716122,21719064,True,2,2942
7064,21723490,21724659,False,1,1169
7065,21723490,21724659,True,1,1169
7066,21723631,21724722,True,2,1091
7067,21723867,21724659,True,1,792
7068,21748621,21749577,True,1,956
7069,21750883,21751939,True,2,1056
7070,21750915,21751939,True,1,1024
7071,21752808,21753869,False,1,1061
7072,21759676,21766569,False,1,6893
7073,21759707,21766615,False,1,6908
7074,21774431,21778807,True,1,4376
7075,21787431,21790873,True,1,3442
7076,21796591,21797298,True,2,707
7077,21812376,21826382,False,1,14006
7078,21813782,21815565,False,1,1783
7079,21813782,21815565,True,4,1783
7080,21842936,21850537,True,2,7601
7081,21847968,21848574,True,5,606
7082,21868474,21869630,True,1,1156
7083,21887002,21888721,True,1,1719
7084,21918320,21920038,True,1,1718
7085,21942293,21960191,True,6,17898
7086,21944898,21949294,True,1,4396
7087,21945776,21953834,False,1,8058
7088,21945776,21953834,True,5,8058
7089,21954278,21963046,False,3,8768
7090,21963553,22055544,False,1,91991
7091,21964850,21997877,False,1,33027
7092,21964850,21997877,True,1,33027
7093,21965131,21970926,True,1,5795
7094,21976668,22062064,False,1,85396
7095,21996996,21998089,False,2,1093
7096,21996996,21998089,True,2,1093
7097,22002656,22002934,False,1,278
7098,22013327,22014227,True,3,900
7099,22027449,22027958,True,3,509
7100,22041729,22041920,True,2,191
7101,22045829,22047410,True,1,1581
7102,22046163,22058171,True,1,12008
7103,22067214,22068373,False,1,1159
7104,22067214,22068373,True,2,1159
7105,22067214,22494712,True,1,427498
7106,22067293,22067389,True,2,96
7107,22069034,22091775,True,1,22741
7108,22076998,22089981,True,3,12983
7109,22079015,22079111,True,1,96
7110,22088048,22092130,False,2,4082
7111,22090122,22093063,False,1,2941
7112,22094661,22254705,True,3,160044
7113,22095857,22096659,False,1,802
7114,22116118,22117519,True,1,1401
7115,22116520,22117884,False,1,1364
7116,22117746,22119083,True,1,1337
7117,22119605,22157333,False,1,37728
7118,22120018,22267339,True,2,147321
7119,22143447,22163048,True,1,19601
7120,22143447,22166392,True,2,22945
7121,22143447,22166395,True,1,22948
7122,22145478,22146449,True,2,971
7123,22163769,22164699,True,3,930
7124,22174284,22176810,True,1,2526
7125,22181182,22216258,True,1,35076
7126,22188887,22228899,True,1,40012
7127,22189848,22190746,True,5,898
7128,22208584,22214629,True,1,6045
7129,22209864,22210317,True,1,453
7130,22210751,22211766,True,1,1015
7131,22211644,22211800,True,1,156
7132,22227162,22227276,False,1,114
7133,22229590,22229665,True,1,75
7134,22247225,22253068,True,1,5843
7135,22253480,22254738,True,2,1258
7136,22258948,22259542,True,1,594
7137,22258985,22259542,True,1,557
7138,22259043,22259542,True,1,499
7139,22260066,22262088,True,1,2022
7140,22263899,22265448,True,1,1549
7141,22280736,22280904,True,1,168
7142,22284578,22294700,True,2,10122
7143,22285479,22295355,True,1,9876
7144,22290116,22311420,True,3,21304
7145,22298691,22299488,False,1,797
7146,22313312,22316013,False,1,2701
7147,22313312,22316013,True,3,2701
7148,22323884,22336163,True,2,12279
7149,22324467,22328847,True,1,4380
7150,22334144,22334823,True,2,679
7151,22356634,22360348,False,1,3714
7152,22357863,22479465,True,1,121602
7153,22369434,22371979,True,4,2545
7154,22392453,22496900,True,1,104447
7155,22394373,22410757,False,1,16384
7156,22400328,22410934,True,7,10606
7157,22401884,22414117,True,1,12233
7158,22402869,22412171,True,1,9302
7159,22407585,22408240,False,1,655
7160,22407998,22408676,False,1,678
7161,22410367,22417729,False,1,7362
7162,22414272,22414439,False,1,167
7163,22414272,22414439,True,4,167
7164,22415093,22498562,True,3,83469
7165,22427413,22429256,False,1,1843
7166,22439838,22480078,True,1,40240
7167,22451871,22467230,False,1,15359
7168,22477444,22478808,True,1,1364
7169,22478908,22479043,False,1,135
7170,22480165,22485417,False,1,5252
7171,22491230,22506329,True,1,15099
7172,22496836,22501286,True,1,4450
7173,22499357,22501670,True,1,2313
7174,22503476,22510205,False,1,6729
7175,22515795,22516322,True,1,527
7176,22535413,22568355,True,1,32942
7177,22546895,22553812,True,2,6917
7178,22552229,22555493,True,3,3264
7179,22560993,22561073,True,1,80
7180,22561117,22580510,True,2,19393
7181,22585257,22606994,True,1,21737
7182,22585591,22711651,False,1,126060
7183,22588838,22589201,True,1,363
7184,22591354,22596129,True,2,4775
7185,22607844,22608275,True,1,431
7186,22620183,22620950,True,3,767
7187,22623120,22624427,True,3,1307
7188,22628125,22654167,True,3,26042
7189,22645343,22654049,True,1,8706
7190,22667371,22678953,True,1,11582
7191,22687140,22732576,False,1,45436
7192,22696375,22696856,False,1,481
7193,22696375,22698934,True,1,2559
7194,22697658,22698207,True,1,549
7195,22700904,22701103,True,1,199
7196,22703620,22718177,False,1,14557
7197,22703620,22752251,True,1,48631
7198,22723582,22724431,True,1,849
7199,22739286,22739447,True,1,161
7200,22749584,22749674,True,1,90
7201,22801724,22830308,True,1,28584
7202,22813865,22815639,False,1,1774
7203,22813865,22815639,True,1,1774
7204,22823456,22828897,True,1,5441
7205,22825566,22826256,True,3,690
7206,22835397,22879101,False,1,43704
7207,22836802,22838327,True,1,1525
7208,22837818,22838963,True,1,1145
7209,22868869,22869920,False,1,1051
7210,22868982,22878842,True,1,9860
7211,22878933,22883807,True,1,4874
7212,22907247,22909377,True,3,2130
7213,22914483,22917508,True,3,3025
7214,22914516,22917534,True,2,3018
7215,22918248,22920108,True,1,1860
7216,22918969,22919065,True,1,96
7217,22920147,22921167,True,2,1020
7218,22932309,22933537,True,2,1228
7219,22941128,22942387,True,1,1259
7220,22970987,22971569,True,1,582
7221,22975038,22975258,False,1,220
7222,22977151,22977245,False,1,94
7223,22977151,22977245,True,3,94
7224,22989092,23001690,True,2,12598
7225,23003979,23013191,True,2,9212
7226,23008356,23026275,True,2,17919
7227,23009619,23010762,True,3,1143
7228,23009927,23012649,True,2,2722
7229,23054871,23056483,True,1,1612
7230,23062886,23063065,True,3,179
7231,23068403,23074602,False,1,6199
7232,23069039,23092485,True,2,23446
7233,23072423,23073284,False,1,861
7234,23077066,23104356,True,1,27290
7235,23078723,23080607,False,1,1884
7236,23078723,23100339,True,1,21616
7237,23089055,23090199,True,1,1144
7238,23092795,23093128,True,3,333
7239,23092986,23093315,True,1,329
7240,23093582,23093773,True,1,191
7241,23109026,23110461,True,1,1435
7242,23123191,23123779,True,1,588
7243,23123529,23125137,True,1,1608
7244,23123529,23127079,True,1,3550
7245,23127813,23130065,True,1,2252
7246,23127834,23130065,True,1,2231
7247,23131801,23171787,True,1,39986
7248,23171149,23172251,False,1,1102
7249,23171149,23172251,True,6,1102
7250,23188915,23189096,True,1,181
7251,23197844,23198347,True,6,503
7252,23213762,23245753,False,1,31991
7253,23233973,23235000,True,4,1027
7254,23254471,23254852,True,1,381
7255,23254471,23256124,True,1,1653
7256,23254471,23264276,True,1,9805
7257,23255015,23256124,True,1,1109
7258,23285178,23287138,True,1,1960
7259,23285178,23288964,True,3,3786
7260,23299383,23299686,True,2,303
7261,23299383,23301467,True,1,2084
7262,23300730,23330879,True,1,30149
7263,23306601,23319382,True,1,12781
7264,23320629,23321018,True,1,389
7265,23320629,23326490,True,2,5861
7266,23320629,23327363,True,1,6734
7267,23320677,23343844,True,1,23167
7268,23321366,23326933,True,1,5567
7269,23321547,23326821,True,1,5274
7270,23321857,23327131,False,1,5274
7271,23328482,23328681,True,2,199
7272,23331277,23331752,True,1,475
7273,23332624,23333398,True,1,774
7274,23333651,23333826,True,1,175
7275,23340706,23343214,False,1,2508
7276,23348621,23370819,True,1,22198
7277,23360313,23376657,True,1,16344
7278,23365768,23385402,True,1,19634
7279,23365793,23379431,True,1,13638
7280,23371541,23372530,True,4,989
7281,23375546,23375820,True,1,274
7282,23378951,23441863,True,1,62912
7283,23402257,23403485,False,1,1228
7284,23402764,23403201,True,8,437
7285,23406503,23407012,True,1,509
7286,23416679,23433574,True,1,16895
7287,23417302,23417559,True,2,257
7288,23418425,23418977,False,1,552
7289,23428632,23431427,False,1,2795
7290,23428632,23437467,False,1,8835
7291,23428632,23437467,True,2,8835
7292,23429069,23430292,True,1,1223
7293,23429922,23430296,True,1,374
7294,23429922,23430774,True,4,852
7295,23429922,23430908,True,1,986
7296,23448461,23452860,True,1,4399
7297,23457438,23461281,True,1,3843
7298,23469409,23469673,True,3,264
7299,23501301,23505642,False,1,4341
7300,23502977,23503799,True,1,822
7301,23503175,23503799,True,1,624
7302,23503690,23518084,True,1,14394
7303,23504762,23505035,True,1,273
7304,23504886,23505003,True,1,117
7305,23524684,23532117,True,1,7433
7306,23546635,23550961,True,2,4326
7307,23552761,23554187,True,3,1426
7308,23553600,23554618,True,1,1018
7309,23555728,23556254,True,1,526
7310,23556768,23556860,True,1,92
7311,23569100,23573701,False,1,4601
7312,23569100,23573701,True,1,4601
7313,23569803,23578171,True,1,8368
7314,23572707,23573119,True,1,412
7315,23575552,23577790,True,1,2238
7316,23592433,23601999,True,4,9566
7317,23592433,23603636,True,1,11203
7318,23597151,23598470,True,1,1319
7319,23605881,23708169,True,1,102288
7320,23635558,23671584,True,1,36026
7321,23648988,23650373,False,1,1385
7322,23663072,23663497,True,1,425
7323,23663973,23681223,False,1,17250
7324,23663973,23682907,True,1,18934
7325,23664454,23667628,True,1,3174
7326,23666236,23667086,True,2,850
7327,23666236,23668093,True,1,1857
7328,23679722,23681757,True,1,2035
7329,23679925,23682107,True,1,2182
7330,23689803,23690964,False,1,1161
7331,23689803,23690964,True,3,1161
7332,23696741,23697048,True,3,307
7333,23698136,23699756,True,1,1620
7334,23700318,23702377,True,1,2059
7335,23703119,23705189,True,1,2070
7336,23715220,23719828,True,1,4608
7337,23726123,23726397,False,1,274
7338,23726123,23726791,False,1,668
7339,23726740,23758314,True,1,31574
7340,23726740,23764691,True,1,37951
7341,23726740,23768981,True,1,42241
7342,23729124,23745932,True,1,16808
7343,23729227,23745932,True,1,16705
7344,23730865,23759390,True,1,28525
7345,23732558,23733338,True,7,780
7346,23742525,23743381,False,1,856
7347,23743078,23770456,True,1,27378
7348,23749101,23755170,False,1,6069
7349,23755825,23766238,True,2,10413
7350,23762822,23767373,True,3,4551
7351,23763028,23763613,False,1,585
7352,23768097,23768347,False,3,250
7353,23768097,23769144,True,3,1047
7354,23772733,23772823,True,1,90
7355,23773518,23792378,True,1,18860
7356,23785361,23790868,False,1,5507
7357,23797195,23797516,True,2,321
7358,23797813,23798296,True,1,483
7359,23800088,23800381,True,1,293
7360,23800182,23800288,True,1,106
7361,23800803,23801459,False,1,656
7362,23800803,23801485,False,4,682
7363,23800953,23801485,False,1,532
7364,23811837,23812934,True,1,1097
7365,23818932,23824745,True,1,5813
7366,23827845,23829180,True,1,1335
7367,23827845,23835868,True,1,8023
7368,23835248,23835789,True,1,541
7369,23843976,23851094,True,1,7118
7370,23848452,23859715,True,1,11263
7371,23848452,23882338,True,1,33886
7372,23850371,23866202,True,1,15831
7373,23854492,23855710,True,1,1218
7374,23860024,23861604,True,3,1580
7375,23867393,23869101,False,1,1708
7376,23893998,23908742,True,1,14744
7377,23919323,23936928,True,1,17605
7378,23919722,23921777,True,1,2055
7379,23925326,23933882,True,3,8556
7380,23929012,23931600,True,3,2588
7381,23943939,23945152,True,1,1213
7382,23946268,23957773,True,1,11505
7383,23946268,23971992,True,1,25724
7384,23947124,23952784,False,1,5660
7385,23947124,23976436,False,1,29312
7386,23953989,23954193,True,1,204
7387,23960033,23962335,True,1,2302
7388,23963190,23980477,True,2,17287
7389,23963190,23980485,True,1,17295
7390,23965777,23967491,True,1,1714
7391,23970775,23971896,True,4,1121
7392,23972212,23973291,True,1,1079
7393,23988143,23991124,True,1,2981
7394,23989635,23999300,True,1,9665
7395,23989635,24002754,True,1,13119
7396,23997470,24013097,True,1,15627
7397,24025522,24028480,True,1,2958
7398,24045260,24290584,True,1,245324
7399,24062194,24062857,True,1,663
7400,24071970,24073269,True,1,1299
7401,24071970,24093867,True,1,21897
7402,24071970,24093876,True,1,21906
7403,24071970,24123733,True,1,51763
7404,24080778,24082262,True,1,1484
7405,24080778,24089457,True,1,8679
7406,24080827,24082353,True,2,1526
7407,24080827,24082495,False,4,1668
7408,24080827,24082495,True,3,1668
7409,24092027,24092029,True,2,2
7410,24118274,24119013,True,2,739
7411,24118274,24120388,True,1,2114
7412,24141271,24163753,True,2,22482
7413,24151894,24163710,True,1,11816
7414,24151894,24163719,True,1,11825
7415,24151894,24164797,True,1,12903
7416,24158907,24160998,True,1,2091
7417,24188081,24189015,True,1,934
7418,24197069,24211018,False,1,13949
7419,24222101,24234384,True,1,12283
7420,24231313,24275477,True,1,44164
7421,24246225,24251120,False,1,4895
7422,24247151,24267952,True,1,20801
7423,24247151,24280589,True,1,33438
7424,24253012,24254220,True,2,1208
7425,24264410,24292072,True,3,27662
7426,24294606,24295124,False,1,518
7427,24309363,24310030,True,1,667
7428,24310643,24311800,True,1,1157
7429,24313715,24516242,True,1,202527
7430,24313715,24673381,True,1,359666
7431,24319947,24343560,True,1,23613
7432,24337122,24344236,True,1,7114
7433,24343432,24346877,False,2,3445
7434,24343432,24346877,True,3,3445
7435,24351236,24360389,True,2,9153
7436,24367591,24409420,True,2,41829
7437,24372066,24372195,True,2,129
7438,24380247,24382791,True,1,2544
7439,24389779,24390392,True,1,613
7440,24401950,24402728,False,1,778
7441,24405685,24407525,False,1,1840
7442,24406362,24407726,True,1,1364
7443,24406362,24424195,True,1,17833
7444,24416325,24420010,True,1,3685
7445,24419382,24422286,True,1,2904
7446,24439598,24445273,False,1,5675
7447,24447948,24456108,True,1,8160
7448,24448990,24456632,True,2,7642
7449,24450357,24469779,False,1,19422
7450,24454285,24475910,False,1,21625
7451,24454285,24475910,True,1,21625
7452,24454285,24478071,True,1,23786
7453,24458957,24460313,True,1,1356
7454,24464904,24472377,False,1,7473
7455,24476278,24478662,True,2,2384
7456,24486967,24488480,True,4,1513
7457,24488453,24489119,True,1,666
