,dataset,transcript,Unnamed: 0,#kgID,mRNA,spID,spDisplayID,geneSymbol,refseq,protAcc,description,rfamAcc,tRnaName
584,MiSeqNONOc.csv,uc003upt.3,71078,uc003upt.3,NM_001199847,Q9HCE7-2,Q9HCE7-2,SMURF1,NM_001199847,NP_001186776,"Homo sapiens SMAD specific E3 ubiquitin protein ligase 1 (SMURF1), transcript variant 3, mRNA.",,
585,MiSeqNONOc.csv,uc001gdp.3,2906,uc001gdp.3,NM_012474,Q9BZX2,UCK2_HUMAN,UCK2,NM_012474,NP_036606,"Homo sapiens uridine-cytidine kinase 2 (UCK2), mRNA.",,
586,MiSeqNONOc.csv,uc003jfx.4,57061,uc003jfx.4,NM_006317,P80723,BASP1_HUMAN,BASP1,NM_006317,NP_006308,"Homo sapiens brain abundant, membrane attached signal protein 1 (BASP1), transcript variant 1, mRNA.",,
587,MiSeqNONOc.csv,uc002lni.2,34883,uc002lni.2,NM_048368,Q9Y5B0-4,Q9Y5B0-4,CTDP1,NM_048368,NP_430255,"Homo sapiens CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1 (CTDP1), transcript variant 2, mRNA.",,
588,MiSeqNONOc.csv,uc001voa.4,19801,uc001voa.4,NM_001144072,Q8NBM4,UBAC2_HUMAN,UBAC2,NM_001144072,NP_001137544,"Homo sapiens UBA domain containing 2 (UBAC2), transcript variant 1, mRNA.",,
589,MiSeqNONOc.csv,uc001ygc.3,23245,uc001ygc.3,NM_032233,Q86TU7,SETD3_HUMAN,SETD3,NM_032233,NP_115609,"Homo sapiens SET domain containing 3 (SETD3), transcript variant 1, mRNA.",,
590,MiSeqNONOc.csv,uc001aoh.3,233,uc001aoh.3,NM_001195563,Q9Y6Y1-3,Q9Y6Y1-3,CAMTA1,NM_001195563,NP_001182492,"Homo sapiens calmodulin binding transcription activator 1 (CAMTA1), transcript variant 2, mRNA.",,
591,MiSeqNONOc.csv,uc003xuo.2,73598,uc003xuo.2,FJ461473,B8Y0L3,B8Y0L3_HUMAN,ASPH,NM_001164754,NP_001158226,"Homo sapiens aspartate beta-hydroxylase (ASPH), transcript variant 1, mRNA.",,
592,MiSeqNONOc.csv,uc001voc.3,19802,uc001voc.3,NM_177967,Q8NBM4-2,Q8NBM4-2,UBAC2,NM_177967,NP_808882,"Homo sapiens UBA domain containing 2 (UBAC2), transcript variant 2, mRNA.",,
593,MiSeqNONOc.csv,uc011een.2,62015,uc011een.2,BC144369,,,MTHFD1L,,,"Homo sapiens methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like (MTHFD1L), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.",,
594,MiSeqNONOc.csv,uc011lek.2,73594,uc011lek.2,NM_001164754,Q6PJH4,Q6PJH4_HUMAN,ASPH,NM_001164754,NP_001158226,"Homo sapiens aspartate beta-hydroxylase (ASPH), transcript variant 10, mRNA.",,
595,MiSeqNONOc.csv,uc002xve.4,46909,uc002xve.4,NM_021988,Q13404-7,Q13404-7,UBE2V1,NM_021988,NP_001244328,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 1, mRNA.",,
596,MiSeqNONOc.csv,uc031siz.1,57062,uc031siz.1,NM_001271606,P80723,BASP1_HUMAN,BASP1,NM_001271606,NP_001258535,"Homo sapiens brain abundant, membrane attached signal protein 1 (BASP1), transcript variant 2, mRNA.",,
597,MiSeqNONOc.csv,uc011dju.2,62442,uc011dju.2,AK300950,B7Z6U4,B7Z6U4_HUMAN,FAM65B,NM_015864,NP_056948,"Homo sapiens family with sequence similarity 65, member B (FAM65B), transcript variant 2, mRNA.",,
598,MiSeqNONOc.csv,uc001czv.3,1407,uc001czv.3,NM_005595,Q12857-2,Q12857-2,NFIA,NM_005595,NP_005586,"Homo sapiens nuclear factor I/A (NFIA), transcript variant 2, mRNA.",,
599,MiSeqNONOc.csv,uc003kfi.1,59179,uc003kfi.1,AK300031,B4DT30,B4DT30_HUMAN,TBCA,NM_004607,NP_004598,"Homo sapiens tubulin folding cofactor A (TBCA), mRNA.",,
600,MiSeqNONOc.csv,uc001agd.3,4092,uc001agd.3,NM_014188,Q9NP77,SSU72_HUMAN,SSU72,NM_014188,NP_054907,"Homo sapiens SSU72 RNA polymerase II CTD phosphatase homolog (S. cerevisiae) (SSU72), mRNA.",,
601,MiSeqNONOc.csv,uc003vre.3,71537,uc003vre.3,NM_017812,Q9NX63,CHCH3_HUMAN,CHCHD3,NM_017812,NP_060282,"Homo sapiens coiled-coil-helix-coiled-coil-helix domain containing 3 (CHCHD3), mRNA.",,
602,MiSeqNONOc.csv,uc003kfh.1,59178,uc003kfh.1,NM_004607,O75347,TBCA_HUMAN,TBCA,NM_004607,NP_004598,"Homo sapiens tubulin folding cofactor A (TBCA), mRNA.",,
603,MiSeqNONOc.csv,uc031tgb.1,77548,uc031tgb.1,JA760615,,,JA760615,,,"JP 2012521745-A/34: Aberrant Mitochondrial DNA, Associated Fusion Transcripts and Translation Products and Hybridization Probes Therefor.",,
604,MiSeqNONOc.csv,uc003xur.3,73596,uc003xur.3,NM_001164756,Q12797-7,Q12797-7,ASPH,NM_001164756,NP_001158228,"Homo sapiens aspartate beta-hydroxylase (ASPH), transcript variant 12, mRNA.",,
605,MiSeqNONOc.csv,uc010swp.3,16990,uc010swp.3,NM_001261446,Q16881,TRXR1_HUMAN,TXNRD1,NM_001261446,,"Homo sapiens thioredoxin reductase 1 (TXNRD1), transcript variant 7, mRNA.",,
606,MiSeqNONOc.csv,uc001oiv.3,12298,uc001oiv.3,BC021120,Q9BWF3-2,Q9BWF3-2,RBM4,NM_001198843,NP_001185772,"Homo sapiens RNA binding motif protein 4 (RBM4), transcript variant 2, mRNA.",,
607,MiSeqNONOc.csv,uc010oqm.3,1530,uc010oqm.3,NM_001258216,Q99665,I12R2_HUMAN,IL12RB2,NM_001258216,NP_001245145,"Homo sapiens interleukin 12 receptor, beta 2 (IL12RB2), transcript variant 4, mRNA.",,
608,MiSeqNONOc.csv,uc021umk.1,35575,uc021umk.1,AL360261,,,DAZAP1,,,"Homo sapiens DAZ associated protein 1 (DAZAP1), transcript variant 2, mRNA.",,
609,MiSeqNONOc.csv,uc003jsr.3,57274,uc003jsr.3,NM_020928,Q9HCJ5,ZSWM6_HUMAN,ZSWIM6,NM_020928,NP_065979,"Homo sapiens zinc finger, SWIM-type containing 6 (ZSWIM6), mRNA.",,
610,MiSeqNONOc.csv,uc009vkg.1,4093,uc009vkg.1,AK297505,B4DMK6,B4DMK6_HUMAN,SSU72,NM_014188,NP_054907,"Homo sapiens SSU72 RNA polymerase II CTD phosphatase homolog (S. cerevisiae) (SSU72), mRNA.",,
611,MiSeqNONOc.csv,uc001byq.3,4851,uc001byq.3,AL831889,,,AL831889,,,Homo sapiens mRNA; cDNA DKFZp547C228 (from clone DKFZp547C228).,,
612,MiSeqNONOc.csv,uc001dny.2,5549,uc001dny.2,AK024026,Q9H582,ZN644_HUMAN,ZNF644,NM_201269,NP_958357,"Homo sapiens zinc finger protein 644 (ZNF644), transcript variant 1, mRNA.",,
613,MiSeqNONOc.csv,uc011bpk.1,53769,uc011bpk.1,NM_001205194,Q03112,EVI1_HUMAN,MECOM,NM_001205194,NP_005232,"Homo sapiens MDS1 and EVI1 complex locus (MECOM), transcript variant 7, mRNA.",,
614,MiSeqNONOc.csv,uc010oqj.2,1532,uc010oqj.2,AK316525,Q99665-2,Q99665-2,IL12RB2,NM_001258214,NP_001245143,"Homo sapiens interleukin 12 receptor, beta 2 (IL12RB2), transcript variant 2, mRNA.",,
615,MiSeqNONOc.csv,uc001cow.3,1224,uc001cow.3,BC065499,Q6P0Q8,MAST2_HUMAN,MAST2,NM_015112,NP_055927,"Homo sapiens microtubule associated serine/threonine kinase 2 (MAST2), mRNA.",,
616,MiSeqNONOc.csv,uc021pjv.1,3674,uc021pjv.1,M11353,P84243,H33_HUMAN,H3F3AP4,NM_005324,NP_005315,"Homo sapiens H3 histone, family 3A, pseudogene 4 (H3F3AP4), non-coding RNA.",,
617,MiSeqNONOc.csv,uc010lmi.3,71538,uc010lmi.3,AK310236,,,CHCHD3,NM_017812,,"Homo sapiens coiled-coil-helix-coiled-coil-helix domain containing 3 (CHCHD3), mRNA.",,
618,MiSeqNONOc.csv,uc031rue.1,46899,uc031rue.1,NR_047555,Q13404,UB2V1_HUMAN,UBE2V1,NM_001257399,NP_001244328,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 14, non-coding RNA.",,
619,MiSeqNONOc.csv,uc001byp.3,4852,uc001byp.3,BX537811,,,BX537811,,,Homo sapiens mRNA; cDNA DKFZp547C228 (from clone DKFZp547C228).,,
620,MiSeqNONOc.csv,uc010tiw.2,19804,uc010tiw.2,BC121138,,,UBAC2,,,"Homo sapiens UBA domain containing 2 (UBAC2), transcript variant 3, non-coding RNA.",,
621,MiSeqNONOc.csv,uc010oqi.2,1528,uc010oqi.2,NM_001258214,Q99665-2,Q99665-2,IL12RB2,NM_001258214,NP_001245143,"Homo sapiens interleukin 12 receptor, beta 2 (IL12RB2), transcript variant 2, mRNA.",,
622,MiSeqNONOc.csv,uc010oqk.3,1526,uc010oqk.3,NR_047584,,,IL12RB2,NM_001559,,"Homo sapiens interleukin 12 receptor, beta 2 (IL12RB2), transcript variant 6, non-coding RNA.",,
623,MiSeqNONOc.csv,uc031qqj.1,23247,uc031qqj.1,AK302882,Q86TU7,SETD3_HUMAN,SETD3,NM_032233,NP_115609,"Homo sapiens SET domain containing 3 (SETD3), transcript variant 1, mRNA.",,
624,MiSeqNONOc.csv,uc010tiv.2,19806,uc010tiv.2,AK124404,,,UBAC2,,,"Homo sapiens UBA domain containing 2 (UBAC2), transcript variant 1, mRNA.",,
625,MiSeqNONOc.csv,uc002aph.3,25942,uc002aph.3,NM_005848,Q7Z401,MYCPP_HUMAN,DENND4A,NM_005848,NP_005839,"Homo sapiens DENN/MADD domain containing 4A (DENND4A), transcript variant 2, mRNA.",,
626,MiSeqNONOc.csv,uc003xum.3,73592,uc003xum.3,NM_032466,Q12797-2,Q12797-2,ASPH,NM_032466,NP_115855,"Homo sapiens aspartate beta-hydroxylase (ASPH), transcript variant 3, mRNA.",,
627,MiSeqNONOc.csv,uc004ebq.1,79829,uc004ebq.1,AK125301,,,AK125301,,,"Homo sapiens cDNA FLJ43311 fis, clone NT2RI2009855.",,
628,MiSeqNONOc.csv,uc001tsj.3,18989,uc001tsj.3,NM_002973,Q99700,ATX2_HUMAN,ATXN2,NM_002973,NP_002964,"Homo sapiens ataxin 2 (ATXN2), mRNA.",,
629,MiSeqNONOc.csv,uc021ofq.1,232,uc021ofq.1,NM_001242701,G3V3Z7,G3V3Z7_HUMAN,CAMTA1,NM_001242701,NP_001229630,"Homo sapiens calmodulin binding transcription activator 1 (CAMTA1), transcript variant 3, mRNA.",,
630,MiSeqNONOc.csv,uc021rlx.1,81940,uc021rlx.1,,,,7SK,,,Rfam model RF00100 hit found at contig region AL160155.19/3050-3348,RF00100,
631,MiSeqNONOc.csv,uc002xvc.4,46906,uc002xvc.4,NM_022442,Q13404-6,Q13404-6,UBE2V1,NM_022442,NP_071887,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 3, mRNA.",,
632,MiSeqNONOc.csv,uc003upu.2,71076,uc003upu.2,NM_020429,Q9HCE7,SMUF1_HUMAN,SMURF1,NM_020429,NP_065162,"Homo sapiens SMAD specific E3 ubiquitin protein ligase 1 (SMURF1), transcript variant 1, mRNA.",,
633,MiSeqNONOc.csv,uc021rcx.2,16984,uc021rcx.2,NM_001093771,Q16881,TRXR1_HUMAN,TXNRD1,NM_001093771,,"Homo sapiens thioredoxin reductase 1 (TXNRD1), transcript variant 5, mRNA.",,
634,MiSeqNONOc.csv,uc002lsm.3,35573,uc002lsm.3,NM_170711,Q96EP5-2,Q96EP5-2,DAZAP1,NM_170711,NP_733829,"Homo sapiens DAZ associated protein 1 (DAZAP1), transcript variant 1, mRNA.",,
635,MiSeqNONOc.csv,uc001czw.3,1405,uc001czw.3,NM_001134673,Q12857,NFIA_HUMAN,NFIA,NM_001134673,NP_001128145,"Homo sapiens nuclear factor I/A (NFIA), transcript variant 1, mRNA.",,
636,MiSeqNONOc.csv,uc001lxc.3,13435,uc001lxc.3,NM_005969,Q99733,NP1L4_HUMAN,NAP1L4,NM_005969,NP_005960,"Homo sapiens nucleosome assembly protein 1-like 4 (NAP1L4), mRNA.",,
637,MiSeqNONOc.csv,uc011bpl.1,53777,uc011bpl.1,AB527916,Q13465,MDS1_HUMAN,MECOM,,,"Homo sapiens MDS1 and EVI1 complex locus (MECOM), transcript variant 4, mRNA.",,
638,MiSeqNONOc.csv,uc022but.1,77923,uc022but.1,NM_001173486,C9JXL7,C9JXL7_HUMAN,PRRG1,NM_001173486,NP_001166957,"Homo sapiens proline rich Gla (G-carboxyglutamic acid) 1 (PRRG1), transcript variant 5, mRNA.",,
639,MiSeqNONOc.csv,uc022buu.1,77922,uc022buu.1,NM_001173489,O14668,TMG1_HUMAN,PRRG1,NM_001173489,NP_001166961,"Homo sapiens proline rich Gla (G-carboxyglutamic acid) 1 (PRRG1), transcript variant 3, mRNA.",,
640,MiSeqNONOc.csv,uc003qob.3,62011,uc003qob.3,NM_015440,Q6UB35,C1TM_HUMAN,MTHFD1L,NM_015440,NP_056255,"Homo sapiens methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like (MTHFD1L), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.",,
641,MiSeqNONOc.csv,uc001dnw.3,5546,uc001dnw.3,NM_201269,Q9H582,ZN644_HUMAN,ZNF644,NM_201269,NP_958357,"Homo sapiens zinc finger protein 644 (ZNF644), transcript variant 1, mRNA.",,
642,MiSeqNONOc.csv,uc022amh.1,69696,uc022amh.1,NM_001243523,,,LOC100130880,NM_001243523,NP_001230452,"Homo sapiens uncharacterized LOC100130880 (LOC100130880), mRNA.",,
643,MiSeqNONOc.csv,uc011mfi.2,77535,uc011mfi.2,JA760613,,,OK/SW-cl.16,,,"Homo sapiens mRNA expressed only in placental villi, clone SMAP42.",,
644,MiSeqNONOc.csv,uc001tsh.3,18990,uc001tsh.3,BC111757,F8VQP2,F8VQP2_HUMAN,ATXN2,NM_002973,NP_002964,"Homo sapiens ataxin 2 (ATXN2), mRNA.",,
645,MiSeqNONOc.csv,uc021rdb.2,16989,uc021rdb.2,NM_182743,Q16881,TRXR1_HUMAN,TXNRD1,NM_182743,,"Homo sapiens thioredoxin reductase 1 (TXNRD1), transcript variant 4, mRNA.",,
646,MiSeqNONOc.csv,uc002ywg.1,47347,uc002ywg.1,AB015283,,,DYRK1A,,,"Homo sapiens dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A (DYRK1A), transcript variant 3, mRNA.",,
647,MiSeqNONOc.csv,uc031rtz.1,46905,uc031rtz.1,NM_001257396,Q5TGE0,Q5TGE0_HUMAN,UBE2V1,NM_001257396,NP_001244325,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 8, mRNA.",,
648,MiSeqNONOc.csv,uc001czy.3,1406,uc001czy.3,NM_001145511,F5H0R0,F5H0R0_HUMAN,NFIA,NM_001145511,NP_001138983,"Homo sapiens nuclear factor I/A (NFIA), transcript variant 3, mRNA.",,
649,MiSeqNONOc.csv,uc002vee.4,42284,uc002vee.4,NM_001875,P31327,CPSM_HUMAN,CPS1,NM_001875,NP_001116106,"Homo sapiens carbamoyl-phosphate synthase 1, mitochondrial (CPS1), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.",,
650,MiSeqNONOc.csv,uc010oql.3,1529,uc010oql.3,NM_001258215,F5H7L6,F5H7L6_HUMAN,IL12RB2,NM_001258215,NP_001245144,"Homo sapiens interleukin 12 receptor, beta 2 (IL12RB2), transcript variant 3, mRNA.",,
651,MiSeqNONOc.csv,uc010fus.3,42285,uc010fus.3,NM_001122634,P31327,CPSM_HUMAN,CPS1,NM_001122634,NP_001116106,"Homo sapiens carbamoyl-phosphate synthase 1, mitochondrial (CPS1), transcript variant 3, mRNA.",,
652,MiSeqNONOc.csv,uc001cov.3,1223,uc001cov.3,NM_015112,Q6P0Q8,MAST2_HUMAN,MAST2,NM_015112,NP_055927,"Homo sapiens microtubule associated serine/threonine kinase 2 (MAST2), mRNA.",,
653,MiSeqNONOc.csv,uc001ddu.3,1527,uc001ddu.3,NM_001559,Q99665,I12R2_HUMAN,IL12RB2,NM_001559,NP_001550,"Homo sapiens interleukin 12 receptor, beta 2 (IL12RB2), transcript variant 1, mRNA.",,
654,MiSeqNONOc.csv,uc010oqn.3,1531,uc010oqn.3,NR_047583,,,IL12RB2,NM_001258214,,"Homo sapiens interleukin 12 receptor, beta 2 (IL12RB2), transcript variant 5, non-coding RNA.",,
655,MiSeqNONOc.csv,uc031rua.1,46894,uc031rua.1,NM_001257395,Q13404-7,Q13404-7,UBE2V1,NM_001257395,NP_001244324,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 7, mRNA.",,
656,MiSeqNONOc.csv,uc031tas.1,72234,uc031tas.1,DQ591785,,,DQ591785,,,"Homo sapiens cDNA FLJ38918 fis, clone NT2NE2010633.",,
657,MiSeqNONOc.csv,uc003xun.3,73593,uc003xun.3,NM_001164755,Q12797-6,Q12797-6,ASPH,NM_001164755,NP_001158227,"Homo sapiens aspartate beta-hydroxylase (ASPH), transcript variant 11, mRNA.",,
658,MiSeqNONOc.csv,uc001ygd.3,23246,uc001ygd.3,NM_199123,Q86TU7-2,Q86TU7-2,SETD3,NM_199123,NP_954574,"Homo sapiens SET domain containing 3 (SETD3), transcript variant 2, mRNA.",,
659,MiSeqNONOc.csv,uc021rda.2,16988,uc021rda.2,NM_182742,Q16881,TRXR1_HUMAN,TXNRD1,NM_182742,,"Homo sapiens thioredoxin reductase 1 (TXNRD1), transcript variant 2, mRNA.",,
660,MiSeqNONOc.csv,uc010ngx.2,77926,uc010ngx.2,BC053662,,,PRRG1,,,"Homo sapiens proline rich Gla (G-carboxyglutamic acid) 1 (PRRG1), transcript variant 5, mRNA.",,
661,MiSeqNONOc.csv,uc003jfh.1,57054,uc003jfh.1,AB209754,O75962-5,O75962-5,TRIO,NM_007118,NP_009049,"Homo sapiens trio Rho guanine nucleotide exchange factor (TRIO), mRNA.",,
662,MiSeqNONOc.csv,uc001vod.3,19800,uc001vod.3,NR_026644,Q8NBM4,UBAC2_HUMAN,UBAC2,NR_026644,,"Homo sapiens UBA domain containing 2 (UBAC2), transcript variant 3, non-coding RNA.",,
663,MiSeqNONOc.csv,uc004ddn.3,77921,uc004ddn.3,NM_000950,O14668,TMG1_HUMAN,PRRG1,NM_000950,NP_001166961,"Homo sapiens proline rich Gla (G-carboxyglutamic acid) 1 (PRRG1), transcript variant 1, mRNA.",,
664,MiSeqNONOc.csv,uc001tsk.3,18991,uc001tsk.3,Y08262,,,ATXN2,,,"Homo sapiens ataxin 2 (ATXN2), mRNA.",,
665,MiSeqNONOc.csv,uc002xvf.3,46893,uc002xvf.3,NM_199203,G3V2F7,G3V2F7_HUMAN,TMEM189-UBE2V1,NM_199203,NP_954673,"Homo sapiens TMEM189-UBE2V1 readthrough (TMEM189-UBE2V1), mRNA.",,
666,MiSeqNONOc.csv,uc003upv.2,71077,uc003upv.2,NM_181349,Q9HCE7-2,Q9HCE7-2,SMURF1,NM_181349,NP_851994,"Homo sapiens SMAD specific E3 ubiquitin protein ligase 1 (SMURF1), transcript variant 2, mRNA.",,
667,MiSeqNONOc.csv,uc011kgj.1,70894,uc011kgj.1,NM_012479,P61981,1433G_HUMAN,YWHAG,NM_012479,NP_036611,"Homo sapiens tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide (YWHAG), mRNA.",,
668,MiSeqNONOc.csv,uc031ruc.1,46897,uc031ruc.1,NM_001257398,Q13404,UB2V1_HUMAN,UBE2V1,NM_001257398,NP_001244327,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 10, mRNA.",,
669,MiSeqNONOc.csv,uc001tsi.3,18992,uc001tsi.3,BC114546,Q24JQ7,Q24JQ7_HUMAN,ATXN2,NM_002973,NP_002964,"Homo sapiens ataxin 2 (ATXN2), mRNA.",,
670,MiSeqNONOc.csv,uc010yyz.2,43951,uc010yyz.2,NM_001142273,A2RU21,A2RU21_HUMAN,CLASP1,NM_001142273,NP_001135745,"Homo sapiens cytoplasmic linker associated protein 1 (CLASP1), transcript variant 2, mRNA.",,
671,MiSeqNONOc.csv,uc021rcz.2,16987,uc021rcz.2,NM_182729,Q16881,TRXR1_HUMAN,TXNRD1,NM_182729,,"Homo sapiens thioredoxin reductase 1 (TXNRD1), transcript variant 3, mRNA.",,
672,MiSeqNONOc.csv,uc001ibl.3,7680,uc001ibl.3,NM_001167740,Q9H7B4,SMYD3_HUMAN,SMYD3,NM_001167740,NP_073580,"Homo sapiens SET and MYND domain containing 3 (SMYD3), transcript variant 1, mRNA.",,
673,MiSeqNONOc.csv,uc021rcy.2,16986,uc021rcy.2,NM_003330,Q16881-4,Q16881-4,TXNRD1,NM_003330,,"Homo sapiens thioredoxin reductase 1 (TXNRD1), transcript variant 1, mRNA.",,
674,MiSeqNONOc.csv,uc001ymi.1,23294,uc001ymi.1,NM_006035,Q9Y5S2,MRCKB_HUMAN,CDC42BPB,NM_006035,NP_006026,"Homo sapiens CDC42 binding protein kinase beta (DMPK-like) (CDC42BPB), mRNA.",,
675,MiSeqNONOc.csv,uc004ddo.3,77924,uc004ddo.3,NM_001142395,O14668,TMG1_HUMAN,PRRG1,NM_001142395,NP_001166961,"Homo sapiens proline rich Gla (G-carboxyglutamic acid) 1 (PRRG1), transcript variant 2, mRNA.",,
676,MiSeqNONOc.csv,uc001tkv.2,16993,uc001tkv.2,AY344069,,,TXNRD1,,,"Homo sapiens thioredoxin reductase 1 (TXNRD1), transcript variant 4, mRNA.",,
677,MiSeqNONOc.csv,uc003vtx.2,71579,uc003vtx.2,AK131517,Q70SY1-2,Q70SY1-2,CREB3L2,NM_194071,NP_919047,"Homo sapiens cAMP responsive element binding protein 3-like 2 (CREB3L2), transcript variant 1, mRNA.",,
678,MiSeqNONOc.csv,uc003vty.4,71577,uc003vty.4,NM_001253775,Q70SY1-3,Q70SY1-3,CREB3L2,NM_001253775,NP_001240704,"Homo sapiens cAMP responsive element binding protein 3-like 2 (CREB3L2), transcript variant 2, mRNA.",,
679,MiSeqNONOc.csv,uc001lxb.3,13438,uc001lxb.3,AX748368,,,NAP1L4,,,"Homo sapiens nucleosome assembly protein 1-like 4 (NAP1L4), mRNA.",,
680,MiSeqNONOc.csv,uc003xuj.3,73586,uc003xuj.3,NM_004318,Q12797,ASPH_HUMAN,ASPH,NM_004318,NP_004309,"Homo sapiens aspartate beta-hydroxylase (ASPH), transcript variant 1, mRNA.",,
681,MiSeqNONOc.csv,uc021zgt.1,62013,uc021zgt.1,NM_001242768,B7ZM99,B7ZM99_HUMAN,MTHFD1L,NM_001242768,NP_001229697,"Homo sapiens methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like (MTHFD1L), transcript variant 3, mRNA.",,
682,MiSeqNONOc.csv,uc002lsn.3,35574,uc002lsn.3,NM_018959,Q96EP5,DAZP1_HUMAN,DAZAP1,NM_018959,NP_061832,"Homo sapiens DAZ associated protein 1 (DAZAP1), transcript variant 2, mRNA.",,
683,MiSeqNONOc.csv,uc002xvb.4,46895,uc002xvb.4,NR_047554,,,UBE2V1,NR_047554,,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 13, non-coding RNA.",,
684,MiSeqNONOc.csv,uc031ruf.1,46903,uc031ruf.1,NM_001257393,Q13404-7,Q13404-7,UBE2V1,NM_001257393,NP_001244328,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 5, mRNA.",,
685,MiSeqNONOc.csv,uc002ywh.1,47344,uc002ywh.1,AB015282,O94789,O94789_HUMAN,DYRK1A,NM_130438,NP_569122,"Homo sapiens dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A (DYRK1A), transcript variant 3, mRNA.",,
686,MiSeqNONOc.csv,uc010oos.2,1404,uc010oos.2,NM_001145512,F8W8W3,F8W8W3_HUMAN,NFIA,NM_001145512,NP_001138984,"Homo sapiens nuclear factor I/A (NFIA), transcript variant 4, mRNA.",,
687,MiSeqNONOc.csv,uc002lnh.2,34882,uc002lnh.2,NM_004715,Q9Y5B0,CTDP1_HUMAN,CTDP1,NM_004715,NP_001189433,"Homo sapiens CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1 (CTDP1), transcript variant 1, mRNA.",,
688,MiSeqNONOc.csv,uc010ujj.1,25944,uc010ujj.1,AK299570,A8K2M7,A8K2M7_HUMAN,DENND4A,NM_005848,NP_005839,"Homo sapiens DENN/MADD domain containing 4A (DENND4A), transcript variant 1, mRNA.",,
689,MiSeqNONOc.csv,uc003hiz.1,56145,uc003hiz.1,AF023457,O14830,PPE2_HUMAN,PPEF2,,,"Homo sapiens protein phosphatase, EF-hand calcium binding domain 2 (PPEF2), mRNA.",,
690,MiSeqNONOc.csv,uc003vtw.3,71576,uc003vtw.3,NM_194071,Q70SY1,CR3L2_HUMAN,CREB3L2,NM_194071,NP_919047,"Homo sapiens cAMP responsive element binding protein 3-like 2 (CREB3L2), transcript variant 1, mRNA.",,
691,MiSeqNONOc.csv,uc010hwn.2,53775,uc010hwn.2,AK308404,E7EQ57,E7EQ57_HUMAN,MECOM,NM_004991,NP_004982,"Homo sapiens MDS1 and EVI1 complex locus (MECOM), transcript variant 4, mRNA.",,
692,MiSeqNONOc.csv,uc011bpj.1,53766,uc011bpj.1,NM_004991,Q03112-3,Q03112-3,MECOM,NM_004991,NP_004982,"Homo sapiens MDS1 and EVI1 complex locus (MECOM), transcript variant 4, mRNA.",,
693,MiSeqNONOc.csv,uc010yzc.2,43956,uc010yzc.2,AK299331,,,CLASP1,,,"Homo sapiens cytoplasmic linker associated protein 1 (CLASP1), transcript variant 3, mRNA.",,
694,MiSeqNONOc.csv,uc002tnc.3,43950,uc002tnc.3,NM_015282,Q7Z460,CLAP1_HUMAN,CLASP1,NM_015282,NP_056097,"Homo sapiens cytoplasmic linker associated protein 1 (CLASP1), transcript variant 1, mRNA.",,
695,MiSeqNONOc.csv,uc003hix.3,56143,uc003hix.3,NM_006239,O14830,PPE2_HUMAN,PPEF2,NM_006239,NP_006230,"Homo sapiens protein phosphatase, EF-hand calcium binding domain 2 (PPEF2), mRNA.",,
696,MiSeqNONOc.csv,uc001dnv.3,5547,uc001dnv.3,NM_016620,Q9H582-3,Q9H582-3,ZNF644,NM_016620,NP_115562,"Homo sapiens zinc finger protein 644 (ZNF644), transcript variant 3, mRNA.",,
697,MiSeqNONOc.csv,uc010fur.3,42283,uc010fur.3,NM_001122633,J3KQL0,J3KQL0_HUMAN,CPS1,NM_001122633,NP_001116105,"Homo sapiens carbamoyl-phosphate synthase 1, mitochondrial (CPS1), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.",,
698,MiSeqNONOc.csv,uc021rmv.1,19912,uc021rmv.1,NM_001008895,Q13619,CUL4A_HUMAN,CUL4A,NM_001008895,NP_003580,"Homo sapiens cullin 4A (CUL4A), transcript variant 1, mRNA.",,
699,MiSeqNONOc.csv,uc010qxn.2,13437,uc010qxn.2,AK299515,F5HFY4,F5HFY4_HUMAN,NAP1L4,NM_005969,NP_005960,"Homo sapiens nucleosome assembly protein 1-like 4 (NAP1L4), mRNA.",,
