,start_coord,end_coord,translation_status,dataset,count,length
1242,66793443,66793711,Protein coding,IonXpress_NONO_c,2,268
1243,66793443,66793711,Protein coding,IonXpress_SFPQt1,8,268
1244,66793842,66794124,Protein coding,IonXpress_NONO_c,3,282
1245,66793842,66794124,Protein coding,IonXpress_SFPQt1,12,282
1246,66794250,66794948,Protein coding,IonXpress_NONO_c,3,698
1247,66794250,66794948,Protein coding,IonXpress_SFPQt1,12,698
1248,66795088,66795394,Protein coding,IonXpress_NONO_c,2,306
1249,66795088,66795394,Protein coding,IonXpress_SFPQt1,8,306
1250,66795502,66795694,Protein coding,IonXpress_NONO_c,3,192
1251,66795502,66795694,Protein coding,IonXpress_SFPQt1,12,192
1252,66795867,66797124,Protein coding,IonXpress_NONO_c,2,1257
1253,66795867,66797124,Protein coding,IonXpress_SFPQt1,8,1257
1254,66795867,66797664,Protein coding,IonXpress_NONO_c,1,1797
1255,66795867,66797664,Protein coding,IonXpress_SFPQt1,4,1797
1256,66798086,66816791,Protein coding,IonXpress_NONO_c,1,18705
1257,66798086,66816791,Protein coding,IonXpress_SFPQt1,4,18705
1258,67705526,67720238,Non coding,IonXpress_NONO_c,1,14712
1259,67720333,67721251,Non coding,IonXpress_NONO_c,1,918
1260,67721428,67890444,Non coding,IonXpress_NONO_c,1,169016
1261,67891263,67894655,Non coding,IonXpress_NONO_c,1,3392
1262,67894776,67939432,Non coding,IonXpress_NONO_c,1,44656
1263,67939533,67997563,Non coding,IonXpress_NONO_c,1,58030
1264,70481039,70482210,Non coding,IonXpress_NONO_c,1,1171
1265,70481039,70482210,Non coding,IonXpress_SFPQt1,1,1171
1266,70481039,70482210,Protein coding,IonXpress_NONO_c,4,1171
1267,70481039,70482210,Protein coding,IonXpress_SFPQt1,4,1171
1268,70481039,70496631,Protein coding,IonXpress_NONO_c,1,15592
1269,70481039,70496631,Protein coding,IonXpress_SFPQt1,1,15592
1270,70481045,70482210,Non coding,IonXpress_NONO_c,1,1165
1271,70481045,70482210,Non coding,IonXpress_SFPQt1,1,1165
1272,70481045,70482210,Protein coding,IonXpress_NONO_c,1,1165
1273,70481045,70482210,Protein coding,IonXpress_SFPQt1,1,1165
1274,70482334,70496631,Non coding,IonXpress_NONO_c,2,14297
1275,70482334,70496631,Non coding,IonXpress_SFPQt1,2,14297
1276,70482334,70496631,Protein coding,IonXpress_NONO_c,5,14297
1277,70482334,70496631,Protein coding,IonXpress_SFPQt1,5,14297
1278,70496805,70497600,Non coding,IonXpress_NONO_c,2,795
1279,70496805,70497600,Non coding,IonXpress_SFPQt1,2,795
1280,70496805,70497600,Protein coding,IonXpress_NONO_c,1,795
1281,70496805,70497600,Protein coding,IonXpress_SFPQt1,1,795
1282,70496805,70500384,Protein coding,IonXpress_NONO_c,3,3579
1283,70496805,70500384,Protein coding,IonXpress_SFPQt1,3,3579
1284,70496805,70502131,Protein coding,IonXpress_NONO_c,1,5326
1285,70496805,70502131,Protein coding,IonXpress_SFPQt1,1,5326
1286,70496805,70502183,Protein coding,IonXpress_NONO_c,1,5378
1287,70496805,70502183,Protein coding,IonXpress_SFPQt1,1,5378
1288,70497646,70500384,Non coding,IonXpress_NONO_c,2,2738
1289,70497646,70500384,Non coding,IonXpress_SFPQt1,2,2738
1290,70497646,70500384,Protein coding,IonXpress_NONO_c,1,2738
1291,70497646,70500384,Protein coding,IonXpress_SFPQt1,1,2738
1292,70500418,70502131,Non coding,IonXpress_NONO_c,2,1713
1293,70500418,70502131,Non coding,IonXpress_SFPQt1,2,1713
1294,70500418,70502131,Protein coding,IonXpress_NONO_c,4,1713
1295,70500418,70502131,Protein coding,IonXpress_SFPQt1,4,1713
1296,70502326,70506916,Non coding,IonXpress_NONO_c,2,4590
1297,70502326,70506916,Non coding,IonXpress_SFPQt1,2,4590
1298,70502326,70506916,Protein coding,IonXpress_NONO_c,6,4590
1299,70502326,70506916,Protein coding,IonXpress_SFPQt1,6,4590
1300,70507032,70507129,Non coding,IonXpress_NONO_c,2,97
1301,70507032,70507129,Non coding,IonXpress_SFPQt1,2,97
1302,70507032,70507129,Protein coding,IonXpress_NONO_c,6,97
1303,70507032,70507129,Protein coding,IonXpress_SFPQt1,6,97
1304,70507323,70508891,Non coding,IonXpress_NONO_c,2,1568
1305,70507323,70508891,Non coding,IonXpress_SFPQt1,2,1568
1306,70507323,70508891,Protein coding,IonXpress_NONO_c,6,1568
1307,70507323,70508891,Protein coding,IonXpress_SFPQt1,6,1568
1308,70509022,70509279,Non coding,IonXpress_NONO_c,2,257
1309,70509022,70509279,Non coding,IonXpress_SFPQt1,2,257
1310,70509022,70509279,Protein coding,IonXpress_NONO_c,6,257
1311,70509022,70509279,Protein coding,IonXpress_SFPQt1,6,257
1312,70509442,70513607,Non coding,IonXpress_NONO_c,2,4165
1313,70509442,70513607,Non coding,IonXpress_SFPQt1,2,4165
1314,70509442,70513607,Protein coding,IonXpress_NONO_c,6,4165
1315,70509442,70513607,Protein coding,IonXpress_SFPQt1,6,4165
1316,70513834,70514469,Non coding,IonXpress_NONO_c,2,635
1317,70513834,70514469,Non coding,IonXpress_SFPQt1,2,635
1318,70513834,70514469,Protein coding,IonXpress_NONO_c,6,635
1319,70513834,70514469,Protein coding,IonXpress_SFPQt1,6,635
1320,70514584,70515125,Non coding,IonXpress_NONO_c,2,541
1321,70514584,70515125,Non coding,IonXpress_SFPQt1,2,541
1322,70514584,70515125,Protein coding,IonXpress_NONO_c,6,541
1323,70514584,70515125,Protein coding,IonXpress_SFPQt1,6,541
1324,70515293,70516028,Protein coding,IonXpress_NONO_c,6,735
1325,70515293,70516028,Protein coding,IonXpress_SFPQt1,6,735
1326,70515293,70517049,Non coding,IonXpress_NONO_c,2,1756
1327,70515293,70517049,Non coding,IonXpress_SFPQt1,2,1756
1328,70516240,70517049,Protein coding,IonXpress_NONO_c,6,809
1329,70516240,70517049,Protein coding,IonXpress_SFPQt1,6,809
1330,70517134,70520762,Non coding,IonXpress_NONO_c,2,3628
1331,70517134,70520762,Non coding,IonXpress_SFPQt1,2,3628
1332,70517134,70520762,Protein coding,IonXpress_NONO_c,6,3628
1333,70517134,70520762,Protein coding,IonXpress_SFPQt1,6,3628
1334,70520949,70525643,Non coding,IonXpress_NONO_c,2,4694
1335,70520949,70525643,Non coding,IonXpress_SFPQt1,2,4694
1336,70520949,70525643,Protein coding,IonXpress_NONO_c,6,4694
1337,70520949,70525643,Protein coding,IonXpress_SFPQt1,6,4694
1338,70525836,70530961,Non coding,IonXpress_NONO_c,2,5125
1339,70525836,70530961,Non coding,IonXpress_SFPQt1,2,5125
1340,70525836,70530961,Protein coding,IonXpress_NONO_c,6,5125
1341,70525836,70530961,Protein coding,IonXpress_SFPQt1,6,5125
1342,70531202,70532743,Non coding,IonXpress_NONO_c,1,1541
1343,70531202,70532743,Non coding,IonXpress_SFPQt1,1,1541
1344,70531202,70532743,Protein coding,IonXpress_NONO_c,2,1541
1345,70531202,70532743,Protein coding,IonXpress_SFPQt1,2,1541
1346,70532856,70545891,Non coding,IonXpress_NONO_c,1,13035
1347,70532856,70545891,Non coding,IonXpress_SFPQt1,1,13035
1348,70532856,70545891,Protein coding,IonXpress_NONO_c,2,13035
1349,70532856,70545891,Protein coding,IonXpress_SFPQt1,2,13035
1350,70545975,70546301,Non coding,IonXpress_NONO_c,1,326
1351,70545975,70546301,Non coding,IonXpress_SFPQt1,1,326
1352,70545975,70546301,Protein coding,IonXpress_NONO_c,2,326
1353,70545975,70546301,Protein coding,IonXpress_SFPQt1,2,326
1354,70546449,70547682,Non coding,IonXpress_NONO_c,1,1233
1355,70546449,70547682,Non coding,IonXpress_SFPQt1,1,1233
1356,70546449,70547682,Protein coding,IonXpress_NONO_c,2,1233
1357,70546449,70547682,Protein coding,IonXpress_SFPQt1,2,1233
1358,70547804,70547898,Non coding,IonXpress_NONO_c,1,94
1359,70547804,70547898,Non coding,IonXpress_SFPQt1,1,94
1360,70547804,70547898,Protein coding,IonXpress_NONO_c,2,94
1361,70547804,70547898,Protein coding,IonXpress_SFPQt1,2,94
1362,70548085,70549465,Non coding,IonXpress_NONO_c,1,1380
1363,70548085,70549465,Non coding,IonXpress_SFPQt1,1,1380
1364,70548085,70549465,Protein coding,IonXpress_NONO_c,1,1380
1365,70548085,70549465,Protein coding,IonXpress_SFPQt1,1,1380
1366,70549672,70550962,Non coding,IonXpress_NONO_c,1,1290
1367,70549672,70550962,Non coding,IonXpress_SFPQt1,1,1290
1368,70549672,70550962,Protein coding,IonXpress_NONO_c,1,1290
1369,70549672,70550962,Protein coding,IonXpress_SFPQt1,1,1290
1370,70557831,70560488,Protein coding,IonXpress_SFPQt1,1,2657
1371,70560629,70562774,Protein coding,IonXpress_SFPQt1,1,2145
1372,70563102,70564646,Protein coding,IonXpress_SFPQt1,1,1544
1373,70564820,70566380,Protein coding,IonXpress_SFPQt1,1,1560
1374,70566523,70569209,Protein coding,IonXpress_SFPQt1,1,2686
1375,70569323,70572224,Protein coding,IonXpress_SFPQt1,1,2901
1376,70572363,70573005,Protein coding,IonXpress_SFPQt1,1,642
1377,70573110,70575570,Protein coding,IonXpress_SFPQt1,1,2460
1378,70575737,70578339,Protein coding,IonXpress_SFPQt1,1,2602
1379,70578436,70582271,Protein coding,IonXpress_SFPQt1,1,3835
1380,70582345,70588347,Protein coding,IonXpress_SFPQt1,1,6002
1381,70585561,70588842,Non coding,IonXpress_NONO_c,2,3281
1382,70585561,70588842,Non coding,IonXpress_SFPQt1,2,3281
1383,70585561,70588842,Protein coding,IonXpress_NONO_c,4,3281
1384,70585561,70588842,Protein coding,IonXpress_SFPQt1,4,3281
1385,70585561,70591611,Protein coding,IonXpress_NONO_c,2,6050
1386,70585561,70591611,Protein coding,IonXpress_SFPQt1,2,6050
1387,70588500,70588952,Protein coding,IonXpress_SFPQt1,1,452
1388,70588908,70591611,Non coding,IonXpress_NONO_c,2,2703
1389,70588908,70591611,Non coding,IonXpress_SFPQt1,2,2703
1390,70588908,70591611,Protein coding,IonXpress_NONO_c,4,2703
1391,70588908,70591611,Protein coding,IonXpress_SFPQt1,4,2703
1392,70589109,70590080,Protein coding,IonXpress_SFPQt1,1,971
1393,70590237,70590787,Protein coding,IonXpress_SFPQt1,1,550
1394,70590932,70594370,Protein coding,IonXpress_SFPQt1,1,3438
1395,70591854,70594417,Non coding,IonXpress_NONO_c,2,2563
1396,70591854,70594417,Non coding,IonXpress_SFPQt1,2,2563
1397,70591854,70594417,Protein coding,IonXpress_NONO_c,6,2563
1398,70591854,70594417,Protein coding,IonXpress_SFPQt1,6,2563
1399,70594494,70595531,Protein coding,IonXpress_SFPQt1,1,1037
1400,70594578,70617264,Protein coding,IonXpress_NONO_c,6,22686
1401,70594578,70617264,Protein coding,IonXpress_SFPQt1,6,22686
1402,70594578,70744000,Non coding,IonXpress_NONO_c,2,149422
1403,70594578,70744000,Non coding,IonXpress_SFPQt1,2,149422
1404,70595687,70597777,Protein coding,IonXpress_SFPQt1,1,2090
1405,70597953,70598966,Protein coding,IonXpress_SFPQt1,1,1013
1406,70599173,70599269,Protein coding,IonXpress_SFPQt1,1,96
1407,70599427,70601312,Protein coding,IonXpress_SFPQt1,1,1885
1408,70601439,70602184,Protein coding,IonXpress_SFPQt1,1,745
1409,70602398,70602944,Protein coding,IonXpress_SFPQt1,1,546
1410,70603044,70603907,Protein coding,IonXpress_SFPQt1,1,863
1411,70604052,70604996,Protein coding,IonXpress_SFPQt1,1,944
1412,70605102,70605574,Protein coding,IonXpress_SFPQt1,1,472
1413,70617464,70650273,Protein coding,IonXpress_NONO_c,4,32809
1414,70617464,70650273,Protein coding,IonXpress_SFPQt1,4,32809
1415,70617464,70667657,Protein coding,IonXpress_NONO_c,2,50193
1416,70617464,70667657,Protein coding,IonXpress_SFPQt1,2,50193
1417,70650439,70667657,Protein coding,IonXpress_NONO_c,4,17218
1418,70650439,70667657,Protein coding,IonXpress_SFPQt1,4,17218
1419,70667876,70673976,Protein coding,IonXpress_NONO_c,6,6100
1420,70667876,70673976,Protein coding,IonXpress_SFPQt1,6,6100
1421,70674110,70744000,Protein coding,IonXpress_NONO_c,6,69890
1422,70674110,70744000,Protein coding,IonXpress_SFPQt1,6,69890
1423,70745404,70747087,Protein coding,IonXpress_NONO_c,2,1683
1424,70745404,70747087,Protein coding,IonXpress_SFPQt1,2,1683
1425,71963581,71963953,Protein coding,IonXpress_SFPQt1,2,372
1426,71964086,71967321,Protein coding,IonXpress_SFPQt1,2,3235
1427,71967424,71967816,Protein coding,IonXpress_SFPQt1,2,392
1428,71968028,71969259,Protein coding,IonXpress_SFPQt1,2,1231
1429,71969421,71971193,Protein coding,IonXpress_SFPQt1,2,1772
1430,71971322,71976461,Protein coding,IonXpress_SFPQt1,2,5139
1431,71976927,71977931,Protein coding,IonXpress_SFPQt1,2,1004
1432,71978073,71981393,Protein coding,IonXpress_SFPQt1,2,3320
1433,71981419,71981420,Protein coding,IonXpress_SFPQt1,2,1
1434,71981490,71983680,Protein coding,IonXpress_SFPQt1,2,2190
1435,71983916,71984015,Protein coding,IonXpress_SFPQt1,2,99
1436,71984209,71985461,Protein coding,IonXpress_SFPQt1,2,1252
1437,71985643,71986791,Protein coding,IonXpress_SFPQt1,2,1148
1438,71986992,71988002,Protein coding,IonXpress_SFPQt1,2,1010
1439,71988200,71997102,Protein coding,IonXpress_SFPQt1,2,8902
1440,71997250,72001034,Protein coding,IonXpress_SFPQt1,2,3784
1441,72001214,72001803,Protein coding,IonXpress_SFPQt1,2,589
1442,72001906,72003772,Protein coding,IonXpress_SFPQt1,2,1866
1443,72004004,72007221,Protein coding,IonXpress_SFPQt1,2,3217
1444,72007416,72011133,Protein coding,IonXpress_SFPQt1,2,3717
1445,72011366,72012152,Protein coding,IonXpress_SFPQt1,2,786
1446,72012282,72013683,Protein coding,IonXpress_SFPQt1,2,1401
1447,72013811,72013904,Protein coding,IonXpress_SFPQt1,2,93
1448,72014029,72015952,Protein coding,IonXpress_SFPQt1,2,1923
1449,72016134,72017933,Protein coding,IonXpress_SFPQt1,2,1799
1450,72018066,72020118,Protein coding,IonXpress_SFPQt1,2,2052
1451,72020368,72024177,Protein coding,IonXpress_SFPQt1,2,3809
1452,72024228,72027113,Protein coding,IonXpress_SFPQt1,2,2885
1453,72027231,72032169,Protein coding,IonXpress_SFPQt1,2,4938
1454,72032293,72033581,Protein coding,IonXpress_SFPQt1,2,1288
1455,73249386,73251429,Non coding,IonXpress_NONO_c,1,2043
1456,73251675,73494175,Non coding,IonXpress_NONO_c,1,242500
1457,73423744,73461766,Non coding,IonXpress_NONO_c,1,38022
1458,73494245,73500227,Non coding,IonXpress_NONO_c,1,5982
1459,73500329,73500764,Non coding,IonXpress_NONO_c,1,435
1460,73500920,73501535,Non coding,IonXpress_NONO_c,1,615
1461,73501683,73513185,Non coding,IonXpress_NONO_c,1,11502
1462,74553939,74555025,Non coding,IonXpress_SFPQt1,2,1086
1463,74553939,74557368,Non coding,IonXpress_SFPQt1,2,3429
1464,74555125,74557368,Non coding,IonXpress_SFPQt1,3,2243
1465,74557480,74559199,Non coding,IonXpress_SFPQt1,3,1719
1466,74557484,74559199,Non coding,IonXpress_SFPQt1,2,1715
1467,75085031,75085233,Protein coding,IonXpress_NONO_c,2,202
1468,75085031,75085233,Protein coding,IonXpress_SFPQt1,2,202
1469,75085353,75089324,Protein coding,IonXpress_NONO_c,2,3971
1470,75085353,75089324,Protein coding,IonXpress_SFPQt1,2,3971
1471,75085353,75138726,Protein coding,IonXpress_NONO_c,1,53373
1472,75085353,75138726,Protein coding,IonXpress_SFPQt1,1,53373
1473,75089429,75138726,Protein coding,IonXpress_NONO_c,2,49297
1474,75089429,75138726,Protein coding,IonXpress_SFPQt1,2,49297
1475,75110621,75111736,Protein coding,IonXpress_SFPQt1,3,1115
1476,75110621,75112682,Protein coding,IonXpress_SFPQt1,1,2061
1477,75111868,75112682,Protein coding,IonXpress_SFPQt1,3,814
1478,75112777,75113346,Protein coding,IonXpress_SFPQt1,1,569
1479,75112777,75113394,Protein coding,IonXpress_SFPQt1,3,617
1480,75113490,75115062,Protein coding,IonXpress_SFPQt1,4,1572
1481,75115251,75115714,Protein coding,IonXpress_SFPQt1,4,463
1482,75115912,75116625,Protein coding,IonXpress_SFPQt1,1,713
1483,75115912,75116656,Protein coding,IonXpress_SFPQt1,2,744
1484,75115912,75132769,Protein coding,IonXpress_SFPQt1,1,16857
1485,75137136,75138726,Protein coding,IonXpress_NONO_c,1,1590
1486,75137136,75138726,Protein coding,IonXpress_SFPQt1,1,1590
1487,75137189,75138726,Protein coding,IonXpress_NONO_c,2,1537
1488,75137189,75138726,Protein coding,IonXpress_SFPQt1,2,1537
1489,75137189,75138730,Protein coding,IonXpress_NONO_c,1,1541
1490,75137189,75138730,Protein coding,IonXpress_SFPQt1,1,1541
1491,75138832,75139647,Protein coding,IonXpress_NONO_c,7,815
1492,75138832,75139647,Protein coding,IonXpress_SFPQt1,7,815
1493,75139741,75186883,Protein coding,IonXpress_NONO_c,7,47142
1494,75139741,75186883,Protein coding,IonXpress_SFPQt1,7,47142
1495,75187034,75187261,Protein coding,IonXpress_NONO_c,7,227
1496,75187034,75187261,Protein coding,IonXpress_SFPQt1,7,227
1497,75187394,75189501,Protein coding,IonXpress_NONO_c,7,2107
1498,75187394,75189501,Protein coding,IonXpress_SFPQt1,7,2107
1499,75189631,75190757,Protein coding,IonXpress_NONO_c,7,1126
1500,75189631,75190757,Protein coding,IonXpress_SFPQt1,7,1126
1501,75190993,75192282,Protein coding,IonXpress_NONO_c,7,1289
1502,75190993,75192282,Protein coding,IonXpress_SFPQt1,7,1289
1503,75192393,75196564,Protein coding,IonXpress_NONO_c,7,4171
1504,75192393,75196564,Protein coding,IonXpress_SFPQt1,7,4171
1505,75196755,75199650,Protein coding,IonXpress_NONO_c,7,2895
1506,75196755,75199650,Protein coding,IonXpress_SFPQt1,7,2895
1507,75199740,75201356,Protein coding,IonXpress_NONO_c,7,1616
1508,75199740,75201356,Protein coding,IonXpress_SFPQt1,7,1616
1509,75201428,75202309,Protein coding,IonXpress_NONO_c,7,881
1510,75201428,75202309,Protein coding,IonXpress_SFPQt1,7,881
1511,75202482,75202808,Protein coding,IonXpress_NONO_c,6,326
1512,75202482,75202808,Protein coding,IonXpress_SFPQt1,6,326
1513,75202944,75205422,Protein coding,IonXpress_NONO_c,6,2478
1514,75202944,75205422,Protein coding,IonXpress_SFPQt1,6,2478
1515,75205558,75208030,Protein coding,IonXpress_NONO_c,6,2472
1516,75205558,75208030,Protein coding,IonXpress_SFPQt1,6,2472
1517,75208283,75209394,Protein coding,IonXpress_NONO_c,6,1111
1518,75208283,75209394,Protein coding,IonXpress_SFPQt1,6,1111
1519,75209574,75209998,Protein coding,IonXpress_NONO_c,6,424
1520,75209574,75209998,Protein coding,IonXpress_SFPQt1,6,424
1521,75210101,75212629,Protein coding,IonXpress_NONO_c,2,2528
1522,75210101,75212629,Protein coding,IonXpress_SFPQt1,2,2528
1523,76251959,76253180,Non coding,IonXpress_NONO_c,4,1221
1524,76251959,76253180,Non coding,IonXpress_SFPQt1,2,1221
1525,76251959,76253180,Protein coding,IonXpress_NONO_c,4,1221
1526,76251959,76253180,Protein coding,IonXpress_SFPQt1,2,1221
1527,76253289,76254842,Non coding,IonXpress_NONO_c,4,1553
1528,76253289,76254842,Non coding,IonXpress_SFPQt1,2,1553
1529,76253289,76254842,Protein coding,IonXpress_NONO_c,4,1553
1530,76253289,76254842,Protein coding,IonXpress_SFPQt1,2,1553
1531,76255041,76255635,Non coding,IonXpress_NONO_c,4,594
1532,76255041,76255635,Non coding,IonXpress_SFPQt1,2,594
1533,76255041,76255635,Protein coding,IonXpress_NONO_c,4,594
1534,76255041,76255635,Protein coding,IonXpress_SFPQt1,2,594
1535,76255742,76255835,Non coding,IonXpress_NONO_c,4,93
1536,76255742,76255835,Non coding,IonXpress_SFPQt1,2,93
1537,76255742,76256968,Protein coding,IonXpress_NONO_c,4,1226
1538,76255742,76256968,Protein coding,IonXpress_SFPQt1,2,1226
1539,76255959,76256129,Non coding,IonXpress_NONO_c,4,170
1540,76255959,76256129,Non coding,IonXpress_SFPQt1,2,170
1541,76256202,76256968,Non coding,IonXpress_NONO_c,4,766
1542,76256202,76256968,Non coding,IonXpress_SFPQt1,2,766
1543,76257022,76257144,Non coding,IonXpress_NONO_c,4,122
1544,76257022,76257144,Non coding,IonXpress_SFPQt1,2,122
1545,76257022,76257144,Protein coding,IonXpress_NONO_c,4,122
1546,76257022,76257144,Protein coding,IonXpress_SFPQt1,2,122
1547,76257256,76257864,Non coding,IonXpress_NONO_c,4,608
1548,76257256,76257864,Non coding,IonXpress_SFPQt1,2,608
1549,76257256,76257864,Protein coding,IonXpress_NONO_c,4,608
1550,76257256,76257864,Protein coding,IonXpress_SFPQt1,2,608
1551,76257991,76259767,Non coding,IonXpress_NONO_c,4,1776
1552,76257991,76259767,Non coding,IonXpress_SFPQt1,2,1776
1553,76257991,76259767,Protein coding,IonXpress_NONO_c,4,1776
1554,76257991,76259767,Protein coding,IonXpress_SFPQt1,2,1776
1555,76259918,76260193,Non coding,IonXpress_NONO_c,4,275
1556,76259918,76260193,Non coding,IonXpress_SFPQt1,2,275
1557,76259918,76260193,Protein coding,IonXpress_NONO_c,4,275
1558,76259918,76260193,Protein coding,IonXpress_SFPQt1,2,275
1559,76782073,76785591,Non coding,IonXpress_NONO_c,1,3518
1560,76782073,76785591,Non coding,IonXpress_SFPQt1,1,3518
1561,76782073,76785591,Protein coding,IonXpress_NONO_c,1,3518
1562,76782073,76785591,Protein coding,IonXpress_SFPQt1,1,3518
1563,76785680,76787340,Non coding,IonXpress_NONO_c,1,1660
1564,76785680,76787340,Non coding,IonXpress_SFPQt1,1,1660
1565,76785680,76787340,Protein coding,IonXpress_NONO_c,1,1660
1566,76785680,76787340,Protein coding,IonXpress_SFPQt1,1,1660
1567,76787505,76788464,Protein coding,IonXpress_NONO_c,1,959
1568,76787505,76788464,Protein coding,IonXpress_SFPQt1,1,959
